date,sewage_volume
2025-06-28,406467
2025-06-29,378978
2025-06-30,381427
2025-07-01,389222
2025-07-02,372314
2025-07-03,385724
2025-07-04,361295
2025-07-05,349793
2025-07-06,356153
2025-07-07,331494
2025-07-08,344537
2025-07-09,343939
2025-07-10,348656
2025-07-11,383588
2025-07-12,360772
2025-07-13,389802
2025-07-14,551010
2025-07-15,536449
2025-07-16,501874
2025-07-17,467534
2025-07-18,526621
2025-07-19,529457
2025-07-20,511623
2025-07-21,530912
2025-07-22,484213
2025-07-23,491783
2025-07-24,456958
2025-07-25,416742
2025-07-26,413435
2025-07-27,415787
2025-07-28,410098
2025-07-29,405135
2025-07-30,406402
2025-07-31,365989
2025-08-01,344004
2025-08-02,338981
2025-08-03,343336
2025-08-04,455200
2025-08-05,456182
2025-08-06,434403
2025-08-07,412141
2025-08-08,373355
2025-08-09,377569
2025-08-10,494993
2025-08-11,429578
2025-08-12,535620
2025-08-13,486453
2025-08-14,463612
2025-08-15,438913
2025-08-16,394560
2025-08-17,374848
2025-08-18,366060
2025-08-19,383457
2025-08-20,375348
2025-08-21,378889
2025-08-22,394551
2025-08-23,364849
2025-08-24,374099
2025-08-25,351468
2025-08-26,358011
2025-08-27,340346
2025-08-28,335783
2025-08-29,338475
2025-08-30,342569
2025-08-31,332537
2025-09-01,377850
2025-09-02,380618
2025-09-03,360925
2025-09-04,349238
2025-09-05,354971
2025-09-06,343296
2025-09-07,347633
2025-09-08,377971
2025-09-09,393026
2025-09-10,360946
2025-09-11,360239
2025-09-12,334772
2025-09-13,420234
2025-09-14,340271
2025-09-15,335247
2025-09-16,322393
2025-09-17,357961
2025-09-18,329793
2025-09-19,341142
2025-09-20,378614
2025-09-21,351556
2025-09-22,350348
2025-09-23,328479
2025-09-24,334755
2025-09-25,342975
2025-09-26,329643
2025-09-27,316632
2025-09-28,340662
2025-09-29,323414
2025-09-30,340571
2025-10-01,331425
2025-10-02,361886
2025-10-03,479416
2025-10-04,505507
2025-10-05,391807
2025-10-06,362009
2025-10-07,348243
2025-10-08,352785
2025-10-09,351149
2025-10-10,343413
2025-10-11,347161
2025-10-12,350958
2025-10-13,336824
2025-10-14,414396
2025-10-15,391187
2025-10-16,472341
2025-10-17,373571
2025-10-18,388520
2025-10-19,345840
2025-10-20,351623
2025-10-21,367491
2025-10-22,361498
2025-10-23,359507
2025-10-24,385620
2025-10-25,365464
2025-10-26,347211
2025-10-27,334258
2025-10-28,357202
2025-10-29,352660
2025-10-30,355079
2025-10-31,371982
2025-11-01,338570
2025-11-02,333196
2025-11-03,343231
2025-11-04,357440
2025-11-05,362692
2025-11-06,358016
2025-11-07,366608
2025-11-08,368955
2025-11-09,487978
2025-11-10,364845
2025-11-11,347517
2025-11-12,349099
2025-11-13,339308
2025-11-14,345854
2025-11-15,326099
2025-11-16,320797
2025-11-17,348534
2025-11-18,343859
2025-11-19,344725
2025-11-20,343572
2025-11-21,348185
2025-11-22,329607
2025-11-23,315393
2025-11-24,349125
2025-11-25,356887
2025-11-26,337261
2025-11-27,335366
2025-11-28,328734
2025-11-29,311363
2025-11-30,315811
2025-12-01,309446
2025-12-02,358441
2025-12-03,377536
2025-12-04,338531
2025-12-05,334936
2025-12-06,323382
2025-12-07,324864
2025-12-08,332918
2025-12-09,340708
2025-12-10,338369
2025-12-11,366759
2025-12-12,313692
2025-12-13,298387
2025-12-14,299370
2025-12-15,297013
2025-12-16,320136
2025-12-17,340671
2025-12-18,353531
2025-12-19,310605
2025-12-20,297926
2025-12-21,296707
2025-12-22,296003
2025-12-23,310253
2025-12-24,381994
2025-12-25,313004
2025-12-26,324577
2025-12-27,343053
2025-12-28,289271
2025-12-29,306070
2025-12-30,307103
2025-12-31,322493
2026-01-01,297579
2026-01-02,289003
2026-01-03,296650
2026-01-04,296232
2026-01-05,320055
2026-01-06,345898
2026-01-07,322492
2026-01-08,320119
2026-01-09,302415
2026-01-10,299910
2026-01-11,285073
2026-01-12,295488
2026-01-13,307594
2026-01-14,292007
2026-01-15,325877
2026-01-16,315743
2026-01-17,301750
2026-01-18,302027
2026-01-19,294026
2026-01-20,311197
2026-01-21,313973
2026-01-22,308226
2026-01-23,309783
2026-01-24,294925
2026-01-25,293692
2026-01-26,291135
2026-01-27,306012
2026-01-28,308110
2026-01-29,301879
2026-01-30,304077
2026-01-31,294878
2026-02-01,287129
2026-02-02,295396
2026-02-03,298047
2026-02-04,309038
2026-02-05,324092
2026-02-06,301999
2026-02-07,302604
2026-02-08,315729
2026-02-09,292577
2026-02-10,288705
2026-02-11,308134
2026-02-12,323878
2026-02-13,313242
2026-02-14,337135
2026-02-15,308264
2026-02-16,313635
2026-02-17,284899
2026-02-18,300393
2026-02-19,307879
2026-02-20,292180
2026-02-21,299516
2026-02-22,291405
2026-02-23,281238
2026-02-24,390303
2026-02-25,377712
2026-02-26,317377
2026-02-27,411894
2026-02-28,326249
2026-03-01,296677
2026-03-02,390204
2026-03-03,441772
2026-03-04,342923
2026-03-05,344437
2026-03-06,364704
2026-03-07,329816
2026-03-08,308745
2026-03-09,304270
2026-03-10,312144
2026-03-11,318317
2026-03-12,310359
2026-03-13,308839
2026-03-14,319846
2026-03-15,297931
2026-03-16,293857
2026-03-17,319819
2026-03-18,355736
2026-03-19,336342
2026-03-20,334959
2026-03-21,329025
2026-03-22,289182
2026-03-23,295535
2026-03-24,308430
2026-03-25,305740
2026-03-26,323167
2026-03-27,317006
2026-03-28,317763
2026-03-29,302846
2026-03-30,338396
2026-03-31,470938
2026-04-01,368045
2026-04-02,373075
2026-04-03,355220
2026-04-04,534745
2026-04-05,451068
2026-04-06,397387
2026-04-07,375791
2026-04-08,355070
2026-04-09,426706
2026-04-10,470809
2026-04-11,424261
2026-04-12,384957
2026-04-13,376644
2026-04-14,355421
2026-04-15,357619
2026-04-16,354205
2026-04-17,362025
2026-04-18,434214
2026-04-19,367586
2026-04-20,350663
2026-04-21,314867
2026-04-22,328447
2026-04-23,323534
2026-04-24,330078
2026-04-25,334861
2026-04-26,320693
2026-04-27,328096
2026-04-28,323119
2026-04-29,330982
2026-04-30,334675
2026-05-01,437980
2026-05-02,311196
2026-05-03,428004
2026-05-04,368456
2026-05-05,332106
2026-05-06,335391
2026-05-07,352058
2026-05-08,340728
2026-05-09,332974
2026-05-10,317467
2026-05-11,310596
2026-05-12,307143
2026-05-13,332684
2026-05-14,330237
2026-05-15,323130
2026-05-16,324019
2026-05-17,316637
2026-05-18,313719
2026-05-19,311215
2026-05-20,415894
2026-05-21,485880
2026-05-22,379709
2026-05-23,336715
2026-05-24,320117
2026-05-25,331336
2026-05-26,339516
2026-05-27,482352
2026-05-28,393789
2026-05-29,384840
2026-05-30,359196
2026-05-31,352813
2026-06-01,343264
2026-06-02,478039
2026-06-03,426836
2026-06-04,369388
2026-06-05,369208
2026-06-06,359688
2026-06-07,331073
2026-06-08,337924
2026-06-09,341565
2026-06-10,360246
2026-06-11,362546
2026-06-12,334010
2026-06-13,353082
2026-06-14,345785
2026-06-15,341831
2026-06-16,373964
2026-06-17,361401
2026-06-18,340098
2026-06-19,375632
2026-06-20,522493
2026-06-21,383470
2026-06-22,360287
2026-06-23,360409
2026-06-24,363422
2026-06-25,363717
2026-06-26,351644
2026-06-27,348558
2026-06-28,335344
2026-06-29,329871
2026-06-30,337428
2026-07-01,449555
2026-07-02,457488
2026-07-03,401359
2026-07-04,383236
2026-07-05,361517
2026-07-06,359892
2026-07-07,358174
2026-07-08,343794
2026-07-09,353402
2026-07-10,367292
2026-07-11,365128
2026-07-12,332886
2026-07-13,356357
2026-07-14,368491
2026-07-15,366581
2026-07-16,366706
2026-07-17,368959
2026-07-18,381020
2026-07-19,371009
2026-07-20,353226
2026-07-21,351078
2026-07-22,353430
2026-07-23,357936
2026-07-24,345740
2026-07-25,353271
2026-07-26,344766
2026-07-27,344722
2026-07-28,332450
2026-07-29,350456
2026-07-30,335033
2026-07-31,354971
2026-08-01,344617
2026-08-02,335142
2026-08-03,359971
2026-08-04,329720
2026-08-05,325741
2026-08-06,363617
2026-08-07,358893
2026-08-08,345077
2026-08-09,339752
2026-08-10,348135
2026-08-11,362768
2026-08-12,368897
2026-08-13,379668
2026-08-14,382333
2026-08-15,369616
2026-08-16,578966
2026-08-17,601611
2026-08-18,589073
2026-08-19,588300
2026-08-20,543734
2026-08-21,503844
2026-08-22,454732
2026-08-23,435853
2026-08-24,411726
2026-08-25,390733
2026-08-26,398731
2026-08-27,416990
2026-08-28,499672
2026-08-29,557008
2026-08-30,494683
2026-08-31,520544
2026-09-01,525282
2026-09-02,498940
2026-09-03,465484
2026-09-04,443484
2026-09-05,434241
2026-09-06,411773
2026-09-07,422736
2026-09-08,424353
2026-09-09,409200
