date,임랑해수욕장_정점명,임랑해수욕장_정점코드,임랑해수욕장_유속(cm/s),임랑해수욕장_유향(deg),임랑해수욕장_수온(℃),임랑해수욕장_염분(PSU),임랑해수욕장_유의파고(m),임랑해수욕장_유의파주기(sec),임랑해수욕장_최대파고(m),임랑해수욕장_최대파주기(sec),임랑해수욕장_풍속(m/s),임랑해수욕장_풍향(deg),임랑해수욕장_기온(℃),임랑해수욕장_기압(hPa),임랑해수욕장_시정(m),송정_정점명,송정_정점코드,송정_유속(cm/s),송정_유향(deg),송정_수온(℃),송정_염분(PSU),송정_유의파고(m),송정_유의파주기(sec),송정_최대파고(m),송정_최대파주기(sec),송정_풍속(m/s),송정_풍향(deg),송정_기온(℃),송정_기압(hPa),송정_시정(m)
2023-04-30,,,7.737179487179487,158.84615384615384,14.862820512820512,,0.6,,0.9,,8.4,249.84615384615384,13.691025641025643,1007.8051282051282,,,,11.185135135135136,112.8108108108108,14.843243243243245,,0.9,,1.6,,7.9,284.2432432432432,13.971621621621622,1008.3675675675676,
2023-05-01,,,26.074770642201834,89.61009174311927,14.725570776255708,,0.8,,1.2,,10.2,197.02293577981652,15.657798165137615,1014.8174311926606,,,,21.222299651567944,107.58188153310104,14.757839721254355,,1.0,,1.7,,10.2,240.57839721254356,15.470034843205573,1016.0731707317074,
2023-05-02,,,16.706666666666667,128.18947368421053,14.83543859649123,,0.6,,0.9,,4.9,244.09473684210528,14.745263157894735,1023.7140350877193,,,,22.709893992932862,138.29681978798587,14.755830388692578,,0.8,,1.2,,4.1,233.6077738515901,9.939473684210526,1023.853003533569,
2023-05-03,,,16.12369337979094,160.0,14.961324041811846,,0.6,,1.0,,7.5,231.78745644599303,15.74355400696864,1022.5919860627179,,,,24.762020905923343,131.14634146341464,14.629268292682928,,0.6,,1.1,,7.3,245.76306620209058,5.544262295081967,1022.9567944250871,
2023-05-04,,,20.634965034965035,156.16433566433565,14.832167832167832,,0.9,,1.6,,8.9,194.006993006993,16.646853146853147,1017.4895104895105,,,,31.123404255319148,145.89361702127658,14.5135231316726,,1.3,,2.0,,8.2,237.83333333333334,,1017.7021276595744,
2023-05-05,,,35.224812030075185,50.24812030075188,14.267407407407406,,2.3,,3.7,,13.1,202.99248120300751,16.934586466165413,1008.3435114503817,,,,29.05528169014085,134.25352112676057,14.529577464788732,,3.3,,4.7,,14.5,217.92253521126761,,1007.8010563380282,
2023-05-06,,,28.16725978647687,181.86832740213524,14.259786476868328,,2.1,,3.1,,12.3,245.66548042704628,14.495373665480427,1006.7583629893238,,,,32.48158844765343,164.60649819494586,14.435018050541517,,3.3,,4.7,,12.9,93.55035971223022,14.656818181818181,1006.6043165467626,
2023-05-07,,,25.002142857142857,200.46428571428572,14.355,,2.1,,2.9,,12.8,97.07857142857142,13.211785714285716,1010.6760714285714,,,,33.98374558303887,177.26855123674912,14.280918727915195,,2.9,,4.4,,14.9,39.70774647887324,12.764673913043477,1010.3531690140844,
2023-05-08,,,17.637373737373736,155.96969696969697,14.142000000000001,,2.4,,3.7,,8.4,343.3979591836735,12.163636363636364,1014.4444444444445,,,,32.512367491166074,170.97879858657245,14.355123674911662,,3.3,,4.4,,11.2,56.73851590106007,13.879858657243815,1015.9512367491167,
2023-05-09,,,20.96888888888889,110.52222222222223,14.496666666666668,,1.1,,1.7,,3.7,315.76666666666665,11.067777777777778,1017.7377777777778,,,,32.0756183745583,151.5512367491166,14.686219081272084,,1.1,,1.9,,6.8,262.11660777385157,14.783038869257952,1016.2307420494699,
2023-05-10,,,17.915981735159818,188.84931506849315,15.143181818181818,,0.5,,0.8,,5.6,134.90366972477065,16.30593607305936,1016.561214953271,,,,30.87288732394366,139.98239436619718,15.034507042253521,,0.8,,1.2,,5.2,115.32042253521126,16.463380281690142,1016.293661971831,
2023-05-11,,,21.265140845070423,109.49295774647888,15.655985915492959,,1.3,,2.1,,7.8,157.02464788732394,15.720070422535212,1019.8478873239436,,,,28.438297872340428,108.40425531914893,15.60177304964539,,1.3,,2.0,,9.1,40.8758865248227,15.86631205673759,1019.7042553191488,
2023-05-12,,,25.62981651376147,106.04587155963303,15.962272727272726,,1.4,,2.4,,10.4,201.13698630136986,16.020091324200912,1018.293607305936,,,,29.820588235294117,69.05882352941177,15.666666666666666,,1.3,,2.0,,11.9,132.25641025641025,15.143356643356643,1018.2456521739131,
2023-05-13,,,22.517408906882594,197.9068825910931,15.836693548387096,,0.9,,1.4,,5.9,167.76209677419354,15.129838709677419,1014.2076923076922,,,,30.259154929577463,70.03755868544602,,,0.9,,1.4,,5.1,89.72689075630252,14.06969696969697,1014.3949367088608,
2023-05-14,,,16.417142857142856,188.55,16.02642857142857,,0.9,,1.3,,6.3,231.275,16.026785714285715,1009.550357142857,,,,25.42488038277512,100.37619047619047,,,1.1,,1.9,,6.1,250.92376681614348,15.816591928251121,1009.8707207207207,
2023-05-15,,,17.529545454545456,140.14772727272728,15.897358490566038,,0.6,,1.0,,10.4,229.3056603773585,16.629056603773584,1009.2215094339623,,,,23.065909090909088,147.12878787878788,,,0.5,,0.8,,7.1,230.03571428571428,15.992142857142857,1009.5827338129496,
2023-05-16,,,11.703960396039603,183.31683168316832,15.609900990099009,,0.5,,0.7,,11.2,195.52742616033754,17.80590717299578,1011.1962025316456,,,,,,,,0.3,,0.4,,9.6,213.92198581560282,17.73900709219858,1011.5666666666666,
2023-05-17,,,,,,,0.1,,0.2,,2.5,222.24822695035462,19.046808510638296,1014.9804964539007,,,,,,,,0.1,,0.1,,2.9,236.29929577464787,18.979225352112678,1015.0158450704225,
2023-05-18,,,,,,,0.1,,0.2,,1.2,260.4552845528455,19.412195121951218,1011.0854609929078,,,,,,,,0.1,,0.2,,1.3,197.5772357723577,19.347154471544712,1012.960975609756,
2023-05-19,,,,,,,,,,,,,,1007.2787709497206,,,,,,,,,,,,,,,,
2023-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-21,,,12.81344537815126,221.1596638655462,24.505882352941175,,0.1,,0.2,,1.4,169.0764331210191,19.871337579617837,1007.5216560509554,,,,37.73012048192771,270.3614457831325,18.20722891566265,,0.4,,0.8,,,269.5731707317073,17.289655172413795,1007.335632183908,
2023-05-22,,,16.217957746478874,199.8556338028169,18.50457746478873,,0.1,,0.1,,2.4,224.99649122807017,19.200350877192985,1007.3512280701754,,,,31.160098522167488,223.06896551724137,17.64207920792079,,0.7,,0.9,,2.1,171.74074074074073,18.056967213114753,1007.5233606557377,
2023-05-23,,,11.374642857142858,162.28214285714284,18.65892857142857,,0.6,,0.9,,10.2,190.6042402826855,17.342049469964664,1009.9226148409894,,,,13.488928571428572,176.39285714285714,18.244285714285713,,1.2,,1.6,,5.1,179.69395017793593,17.598576512455516,1010.1544483985766,
2023-05-24,,,19.002573529411762,194.875,16.128676470588236,,0.5,,0.9,,4.3,198.31428571428572,16.968214285714286,1015.3028571428571,,,,58.3,70.0,16.4,,0.5,,0.5,,0.6,351.0,16.0,1013.2,
2023-05-25,,,15.681138790035586,212.34875444839858,16.597864768683273,,0.7,,1.1,,5.7,244.38078291814946,17.365836298932386,1017.5829181494662,,,,42.57528089887641,89.5505617977528,16.591760299625467,,0.7,,1.1,,5.2,201.56179775280899,17.46142322097378,1017.6456928838952,
2023-05-26,,,18.013732394366198,145.95070422535213,16.628169014084506,,0.6,,1.0,,8.5,206.69718309859155,18.283098591549294,1019.2397887323942,,,,48.47256317689531,58.29963898916967,16.71191335740072,,0.9,,1.4,,6.9,232.78700361010831,17.405054151624547,1019.4675090252707,
2023-05-27,,,16.20177304964539,130.72695035460993,16.391489361702128,,0.6,,0.8,,8.5,209.13475177304966,18.694326241134753,1018.8709219858155,,,,47.22043795620438,58.18248175182482,16.713186813186812,,0.8,,1.3,,7.1,234.51636363636365,19.019636363636362,1019.1563636363636,
2023-05-28,,,13.613523131672599,142.37722419928826,16.483985765124554,,0.7,,1.2,,8.6,221.03191489361703,19.222695035460994,1014.5773049645389,,,,51.27809187279152,58.56890459363957,16.790812720848056,,1.0,,1.8,,8.4,242.61484098939928,18.895759717314487,1014.856183745583,
2023-05-29,,,11.126501766784452,136.9964664310954,16.285159010600704,,0.7,,1.1,,8.8,145.28975265017667,18.236395759717315,1011.1667844522968,,,,37.89064748201439,56.093525179856115,15.897841726618706,,0.9,,1.6,,9.2,159.99283154121864,14.297448979591838,1011.2630824372761,
2023-05-30,,,20.997552447552447,190.37762237762237,16.762237762237763,,0.9,,1.5,,9.1,52.83916083916084,17.88076923076923,1011.8108391608392,,,,37.028014184397165,50.95744680851064,17.555673758865247,,1.4,,2.2,,10.4,39.794326241134755,8.525352112676055,1011.6195035460993,
2023-05-31,,,21.793617021276596,78.98305084745763,17.958510638297874,,1.4,,2.1,,9.1,180.59322033898306,18.344680851063828,1012.0666666666666,,,,31.14857142857143,38.96491228070175,18.18642857142857,,1.5,,2.5,,10.4,94.36842105263158,1.9073170731707318,1011.8114285714286,
2023-06-01,,,21.74330985915493,183.2394366197183,18.495774647887323,,1.2,,1.9,,4.2,224.6056338028169,17.609859154929577,1007.9415492957747,,,,37.379003558718864,102.90747330960853,18.069750889679717,,1.4,,2.0,,4.9,181.11743772241994,14.147685185185185,1007.9202846975088,
2023-06-02,,,21.610830324909745,184.1985559566787,18.54404332129964,,0.7,,1.0,,5.0,125.61010830324909,20.687364620938627,1001.3400722021661,,,,46.58607142857143,89.725,18.088214285714287,,0.7,,1.2,,5.7,135.56737588652481,11.873958333333334,1001.3070921985815,
2023-06-03,,,26.11672473867596,138.794425087108,19.151916376306623,,0.6,,0.9,,7.6,203.89198606271776,19.865505226480835,1007.3672473867597,,,,47.32679245283019,84.72452830188679,18.556818181818183,,0.9,,1.3,,7.4,192.8450184501845,18.306603773584907,1007.429520295203,
2023-06-04,,,31.022261484098937,167.67491166077738,18.242756183745584,,0.5,,0.8,,8.0,252.7208480565371,21.27102473498233,1009.9766784452297,,,,36.329850746268654,123.30845771144278,17.618905472636815,,0.6,,1.0,,8.0,239.92537313432837,21.487562189054728,1010.1945273631841,
2023-06-05,,,30.249300699300697,173.16783216783216,17.826923076923077,,0.5,,0.8,,5.8,247.94055944055944,21.24090909090909,1010.3874125874125,,,,,,,,,,,,,,,,
2023-06-06,,,33.45492957746479,147.94718309859155,17.225704225352114,,0.6,,1.1,,7.0,207.33450704225353,19.050352112676055,1007.4869718309859,,,,53.012280701754385,105.56140350877193,16.997076023391813,,0.7,,1.1,,6.3,202.83040935672514,18.905952380952378,1006.9538011695906,
2023-06-07,,,35.719858156028366,108.19858156028369,16.715602836879434,,0.8,,1.5,,11.6,204.7836879432624,18.500709219858155,1008.6269503546099,,,,52.2125,112.03571428571429,16.6475,,1.0,,1.7,,9.0,213.07142857142858,18.88142857142857,1009.0017857142857,
2023-06-08,,,30.97711267605634,131.90140845070422,16.275352112676057,,0.8,,1.1,,8.7,197.16197183098592,18.275352112676057,1006.3457746478873,,,,46.74542253521127,121.61619718309859,16.50985915492958,,0.8,,1.3,,9.8,217.11267605633802,18.84225352112676,1006.5461267605633,
2023-06-09,,,25.633333333333333,50.276729559748425,15.995625,,0.7,,1.0,,10.7,207.22641509433961,18.161635220125785,1003.851572327044,,,,39.48678571428571,104.28214285714286,16.565714285714286,,0.8,,1.3,,9.6,213.65714285714284,18.655714285714286,1004.7489285714286,
2023-06-10,,,20.079225352112676,105.92957746478874,16.289788732394367,,0.6,,1.0,,7.0,210.0387323943662,19.048239436619717,1006.9700704225352,,,,43.36866197183099,96.71478873239437,17.051943462897526,,0.8,,1.4,,7.1,184.55087719298245,19.903859649122808,1007.1108771929823,
2023-06-11,,,23.42508960573477,135.9784946236559,16.796057347670253,,1.1,,1.7,,6.3,165.59642857142856,19.237857142857145,1006.3449999999999,,,,50.38647686832741,50.98220640569395,17.488967971530247,,1.1,,1.7,,6.5,139.83629893238435,19.585053380782917,1006.4035587188613,
2023-06-12,,,14.773665480427045,149.30960854092527,17.19679715302491,,0.5,,0.8,,6.6,124.40569395017793,19.173665480427047,1006.1338078291814,,,,51.159498207885306,40.54480286738351,18.31111111111111,,0.7,,1.2,,6.1,130.34767025089604,19.97132616487455,1006.148028673835,
2023-06-13,,,21.882625482625485,113.99227799227799,18.28115384615385,,0.3,,0.6,,7.0,182.86923076923077,20.405,1004.5450000000001,,,,51.33639575971732,45.27208480565371,19.469611307420493,,0.5,,1.0,,6.0,207.95759717314488,21.000706713780918,1004.7303886925796,
2023-06-14,,,22.829577464788734,179.6338028169014,18.682394366197183,,0.3,,0.7,,5.4,192.3122807017544,20.106666666666666,1005.9842105263158,,,,41.56398601398601,74.0,18.678321678321677,,0.6,,0.9,,7.2,103.02797202797203,20.41048951048951,1005.9664335664337,
2023-06-15,,,23.662105263157894,198.86666666666667,19.031228070175437,,0.3,,0.6,,4.2,211.2,19.893333333333334,1008.8726315789474,,,,54.6475352112676,57.683098591549296,19.909154929577465,,0.6,,0.9,,4.1,186.34154929577466,20.320422535211268,1008.8771126760563,
2023-06-16,,,32.079787234042556,156.83333333333334,18.99148936170213,,0.7,,1.4,,8.9,212.98581560283688,20.672695035460993,1012.2726950354611,,,,50.34361702127659,96.29432624113475,19.120921985815603,,0.9,,1.6,,8.0,219.22340425531914,20.881560283687943,1012.4709219858156,
2023-06-17,,,28.08041958041958,104.15384615384616,17.811888111888113,,0.8,,1.3,,11.7,198.3111888111888,20.477272727272727,1011.8825174825175,,,,50.696140350877194,100.62456140350878,18.1940350877193,,0.9,,1.4,,10.3,213.98947368421054,20.606315789473683,1012.3101754385966,
2023-06-18,,,31.470967741935482,153.2688172043011,16.920071684587814,,0.6,,0.9,,6.8,187.89285714285714,20.252857142857142,1007.4225,,,,45.88772563176895,121.38989169675091,17.508333333333333,,0.7,,1.0,,7.4,207.30935251798562,20.603956834532372,1007.5082733812949,
2023-06-19,,,38.880782918149464,141.87900355871886,18.194306049822064,,0.8,,1.3,,10.4,50.65836298932384,21.287188612099644,1007.9555160142348,,,,50.138297872340424,128.86524822695034,19.150354609929078,,1.4,,2.2,,11.1,55.748226950354606,20.951418439716313,1007.7063829787235,
2023-06-20,,,92.0,37.0,19.9,,0.5,,0.6,,5.3,33.0,20.9,1008.8,,,,48.58085106382978,96.60992907801419,21.21985815602837,,1.7,,2.7,,9.1,27.95390070921986,21.351063829787233,1007.1117021276596,
2023-06-21,,,26.707089552238806,172.16044776119404,20.906319702602232,,1.9,,3.2,,9.3,213.19702602230484,20.738661710037174,1002.8657992565056,,,,60.333333333333336,89.51612903225806,20.702877697841725,,2.3,,3.5,,9.3,186.77857142857144,20.88,1002.7907142857143,
2023-06-22,,,24.98857142857143,207.21428571428572,20.058214285714286,,1.0,,1.5,,6.1,139.89679715302492,20.93594306049822,1003.2149466192171,,,,56.208270676691725,98.04887218045113,19.99132075471698,,1.1,,1.7,,6.2,151.03676470588235,21.220588235294116,1003.2613970588235,
2023-06-23,,,25.333067729083666,185.0996015936255,19.806746031746034,,0.7,,1.4,,7.9,176.4183266932271,21.715537848605578,1009.7521912350597,,,,51.25198555956678,80.31407942238268,19.761371841155235,,1.1,,1.8,,5.1,112.60071942446044,21.433093525179856,1009.8456834532374,
2023-06-24,,,20.799651567944252,203.71080139372822,20.15261324041812,,0.6,,1.1,,6.4,147.83275261324042,20.761324041811847,1015.6432055749128,,,,10.6,113.0,19.3,,0.7,,0.9,,1.9,356.0,20.1,1014.0,
2023-06-25,,,17.128873239436622,183.26408450704224,20.754929577464786,,0.4,,0.7,,3.3,226.8842105263158,21.543508771929822,1014.6175438596491,,,,57.36654545454545,70.59272727272727,20.945818181818183,,0.7,,1.0,,4.9,189.47272727272727,21.45781818181818,1014.5410909090908,
2023-06-26,,,9.491071428571429,190.89285714285714,20.639285714285712,,0.9,,1.5,,5.1,247.07142857142858,21.40892857142857,1011.35,,,,53.356737588652486,49.4822695035461,19.99078014184397,,1.3,,2.1,,11.0,217.14893617021278,21.997517730496455,1010.5617021276596,
2023-06-27,,,8.64390243902439,196.9512195121951,18.192682926829267,,0.8,,1.4,,8.0,214.09756097560975,20.60731707317073,1011.7447368421053,,,,60.51560283687944,45.265957446808514,18.537943262411346,,1.8,,2.4,,11.7,219.60638297872342,21.48262411347518,1010.5106382978723,
2023-06-28,,,15.467424242424244,114.18560606060606,17.56754716981132,,0.6,,1.1,,9.5,219.9056603773585,20.61584905660377,1009.5196226415095,,,,61.89572953736655,43.362989323843415,18.636298932384342,,0.8,,1.4,,10.2,223.82562277580072,21.008896797153024,1009.9259786476869,
2023-06-29,,,15.436524822695036,162.37234042553192,16.834397163120567,,1.3,,2.0,,10.2,201.32155477031802,21.22473498233216,1004.6611307420494,,,,74.54964539007092,43.812056737588655,18.612056737588652,,1.7,,2.7,,11.4,217.99290780141843,21.668439716312058,1004.9592198581561,
2023-06-30,,,8.04782608695652,196.67391304347825,16.015217391304347,,1.3,,1.9,,8.4,199.33333333333334,19.63550724637681,1001.473188405797,,,,60.54718309859155,50.90845070422535,17.903521126760566,,1.7,,2.4,,10.4,175.84859154929578,20.634154929577466,1002.0348591549297,
2023-07-01,,,30.064804469273746,192.89944134078212,17.563333333333333,,1.0,,1.3,,4.8,143.73743016759778,21.04413407821229,1007.7407821229051,,,,57.91205673758866,67.85106382978724,18.648226950354612,,1.3,,2.1,,6.0,103.82042253521126,21.014788732394365,1006.6380281690141,
2023-07-02,,,36.14028268551237,174.38162544169612,17.52614840989399,,0.7,,1.1,,10.1,202.25441696113074,21.069257950530037,1008.2883392226148,,,,70.71870503597123,69.87050359712231,19.525539568345327,,1.4,,2.0,,9.0,213.76344086021504,21.975268817204302,1008.5290322580644,
2023-07-03,,,56.60982456140351,125.79649122807018,18.689473684210526,,0.6,,1.0,,5.6,105.92280701754386,21.46421052631579,1007.3708771929824,,,,66.5193661971831,87.05281690140845,19.525704225352115,,1.1,,1.8,,5.9,101.80633802816901,21.865845070422534,1007.3151408450705,
2023-07-04,,,48.99893992932862,164.0,19.759010600706713,,0.7,,1.1,,4.0,172.91519434628975,22.58515901060071,1004.0194346289753,,,,67.78833922261484,96.13427561837456,19.83745583038869,,0.9,,1.3,,3.5,169.70318021201413,22.350883392226148,1004.0349823321556,
2023-07-05,,,33.59222614840989,165.19434628975264,18.890106007067136,,1.1,,1.7,,10.4,209.62190812720848,22.892226148409893,996.1901060070671,,,,77.45195729537366,85.83985765124555,19.427046263345197,,1.3,,2.0,,11.6,216.95035460992906,22.178014184397163,996.4992907801418,
2023-07-06,,,25.870833333333334,196.64930555555554,17.237499999999997,,1.2,,1.6,,9.8,201.69444444444446,21.178472222222222,1002.7624999999999,,,,57.79893617021276,117.41843971631205,17.414893617021278,,1.2,,2.0,,11.0,212.71985815602838,20.867375886524822,1003.1308510638298,
2023-07-07,,,33.62269503546099,168.30141843971631,15.661347517730496,,1.3,,1.8,,7.1,197.63829787234042,19.618794326241133,1004.3510638297872,,,,52.861702127659576,101.83333333333333,17.00212765957447,,1.4,,2.0,,8.6,147.39361702127658,20.358865248226948,1004.2939716312057,
2023-07-08,,,40.128975265017665,176.42756183745584,17.03462897526502,,1.2,,2.2,,4.5,153.38162544169612,20.031802120141343,1004.0134275618374,,,,61.00960854092527,74.99288256227759,18.369395017793593,,1.4,,2.1,,4.7,120.32978723404256,20.30354609929078,1003.9989361702128,
2023-07-09,,,19.51418439716312,184.15602836879432,17.661347517730498,,1.2,,1.7,,9.3,171.7218309859155,20.871478873239436,1004.7260563380282,,,,61.86901408450704,48.25704225352113,19.041549295774647,,1.6,,2.1,,8.8,201.19718309859155,21.583098591549298,1004.9616197183097,
2023-07-10,,,16.48926829268293,128.71219512195123,16.65776699029126,,1.0,,2.0,,10.4,196.11707317073171,20.733170731707318,1005.9570731707317,,,,55.6,53.767605633802816,18.104577464788733,,1.3,,2.0,,9.4,217.45774647887325,21.91056338028169,1006.0795774647886,
2023-07-11,,,11.29051724137931,111.41379310344827,16.711111111111112,,0.9,,1.4,,8.5,195.52586206896552,20.27758620689655,1007.1594827586207,,,,57.166784452296824,44.28975265017668,17.82756183745583,,1.3,,2.2,,11.6,211.91519434628975,21.598939929328623,1007.7893992932864,
2023-07-12,,,13.19014598540146,154.3832116788321,15.757299270072993,,0.8,,1.3,,9.2,211.02554744525548,21.477007299270074,1006.4364963503649,,,,61.86099290780142,41.87234042553192,17.209608540925267,,1.0,,1.5,,9.3,221.4113475177305,21.729787234042554,1006.7354609929079,
2023-07-13,,,21.09719298245614,158.09473684210528,14.819298245614036,,0.8,,1.3,,8.1,199.61754385964912,20.255087719298245,1006.8631578947368,,,,57.81428571428572,45.21785714285714,17.292142857142856,,1.0,,1.5,,10.5,222.63120567375887,21.54964539007092,1007.1737588652483,
2023-07-14,,,18.685454545454547,103.05454545454545,13.843181818181819,,1.5,,2.3,,13.6,208.94545454545454,21.667272727272728,1003.6563636363636,,,,73.17762237762237,43.30769230769231,16.68982456140351,,1.6,,2.7,,13.5,213.4090909090909,21.363986013986015,1004.0716783216783,
