date,avg_water_temp,gijang_buoy_관측소코드,gijang_buoy_기압(hPa),gijang_buoy_습도(%),gijang_buoy_기온(℃),gijang_buoy_수온(℃),gijang_buoy_최대파고(m),gijang_buoy_풍속(m/s),gijang_buoy_위도,gijang_buoy_경도,meis_buoy_관측소코드,meis_buoy_기압(hPa),meis_buoy_습도(%),meis_buoy_기온(℃),meis_buoy_수온(℃),meis_buoy_최대파고(m),meis_buoy_풍속(m/s),meis_buoy_위도,meis_buoy_경도
2025-02-03,12.8,22106.0,1013.6,50.0,,12.1,5.2,12.8,36.35,129.7833,22189.0,1014.7,52.0,3.2,14.4,3.4,9.9,35.3453,129.8414
2025-02-04,12.5,22106.0,1014.0,56.0,,11.9,5.1,12.3,36.35,129.7833,22189.0,1014.8,54.0,1.7,14.5,4.5,11.4,35.3453,129.8414
2025-02-05,12.4,22106.0,1014.8,51.0,,11.9,4.9,11.7,36.35,129.7833,22189.0,1015.9,53.0,1.4,14.4,5.3,9.9,35.3453,129.8414
2025-02-06,12.2,22106.0,1019.4,45.0,,11.6,4.5,10.1,36.35,129.7833,22189.0,1020.3,47.0,0.5,14.0,4.5,8.5,35.3453,129.8414
2025-02-07,11.9,22106.0,1016.5,58.0,,11.2,4.2,12.1,36.35,129.7833,22189.0,1016.9,60.0,0.5,13.6,4.1,11.6,35.3453,129.8414
2025-02-08,11.9,22106.0,1024.1,60.0,,11.2,4.1,9.4,36.35,129.7833,22189.0,1024.2,58.0,2.5,13.5,3.9,7.6,35.3453,129.8414
2025-02-09,11.8,22106.0,1024.0,56.0,,11.2,4.2,9.6,36.35,129.7833,22189.0,1024.6,52.0,0.4,13.5,3.9,4.6,35.3453,129.8414
2025-02-10,11.7,22106.0,1024.4,55.0,,11.0,3.1,10.4,36.35,129.7833,22189.0,1025.1,52.0,1.7,13.4,3.0,7.2,35.3453,129.8414
2025-02-11,11.9,22106.0,1027.8,48.0,,11.0,2.4,5.5,36.35,129.7833,22189.0,1028.2,51.0,4.1,13.4,2.2,3.9,35.3453,129.8414
2025-02-12,12.1,22106.0,1014.9,71.0,,10.9,2.4,7.8,36.35,129.7833,22189.0,1014.9,76.0,7.0,13.2,3.4,6.5,35.3453,129.8414
2025-02-13,11.9,22106.0,1020.5,42.0,,10.8,3.9,9.9,36.35,129.7833,22189.0,1021.1,43.0,3.3,12.8,4.5,7.9,35.3453,129.8414
2025-02-14,11.7,22106.0,1020.4,46.0,,10.7,2.7,7.3,36.35,129.7833,22189.0,1021.0,47.0,6.7,12.6,2.6,5.0,35.3453,129.8414
2025-02-15,11.6,22106.0,1016.5,43.0,,11.3,1.4,6.7,36.35,129.7833,22189.0,1017.2,53.0,8.7,13.0,1.8,5.2,35.3453,129.8414
2025-02-16,11.5,22106.0,1013.8,53.0,,12.0,2.0,7.4,36.35,129.7833,22189.0,1014.4,56.0,8.6,13.3,2.1,4.8,35.3453,129.8414
2025-02-17,11.4,22106.0,1019.5,44.0,,11.5,4.6,8.9,36.35,129.7833,22189.0,1019.7,38.0,4.4,13.0,3.6,8.4,35.3453,129.8414
2025-02-18,11.4,22106.0,1022.2,43.0,,10.4,3.5,8.8,36.35,129.7833,22189.0,1022.5,43.0,1.7,12.6,3.7,,35.3453,129.8414
2025-02-19,11.8,22106.0,1025.1,46.0,,10.0,3.6,7.4,36.35,129.7833,22189.0,1025.4,44.0,1.2,12.7,3.8,,35.3453,129.8414
2025-02-20,12.0,22106.0,1026.9,45.0,,10.0,3.2,7.2,36.35,129.7833,22189.0,1027.0,41.0,1.5,12.5,2.6,,35.3453,129.8414
2025-02-21,12.1,22106.0,1027.6,45.0,,10.2,3.1,7.1,36.35,129.7833,22189.0,1027.8,43.0,1.5,12.8,2.7,,35.3453,129.8414
2025-02-22,11.9,22106.0,1029.1,40.0,,10.0,2.8,7.6,36.35,129.7833,22189.0,1029.8,45.0,1.1,12.7,3.0,,35.3453,129.8414
2025-02-23,12.0,22106.0,1027.0,46.0,,9.7,3.2,10.0,36.35,129.7833,22189.0,1027.5,47.0,1.0,12.5,2.9,,35.3453,129.8414
2025-02-24,12.2,22106.0,1028.0,45.0,,9.6,4.5,8.6,36.35,129.7833,22189.0,1028.7,46.0,1.7,12.4,3.7,,35.3453,129.8414
2025-02-25,12.1,22106.0,1023.8,46.0,,9.6,2.5,9.1,36.35,129.7833,22189.0,1025.3,51.0,5.5,12.5,3.3,,35.3453,129.8414
2025-02-26,11.9,22106.0,1021.9,45.0,,9.7,1.9,8.0,36.35,129.7833,22189.0,1022.8,52.0,7.5,12.6,3.1,,35.3453,129.8414
2025-02-27,11.7,22106.0,1021.8,45.0,,9.6,2.2,7.6,36.35,129.7833,22189.0,1022.8,41.0,8.4,12.4,1.9,,35.3453,129.8414
2025-02-28,11.7,22106.0,1019.1,73.0,,9.7,1.4,5.3,36.35,129.7833,22189.0,1019.7,78.0,10.3,12.5,1.8,,35.3453,129.8414
2025-03-01,11.6,22106.0,1017.8,84.0,,9.9,1.4,3.5,36.35,129.7833,22189.0,1018.3,91.0,11.2,13.0,1.5,,35.3453,129.8414
2025-03-02,11.6,22106.0,1017.9,86.0,,10.4,5.7,7.9,36.35,129.7833,22189.0,1016.2,94.0,10.0,13.2,5.4,,35.3453,129.8414
2025-03-03,11.6,22106.0,1024.4,75.0,,9.9,7.4,13.6,36.35,129.7833,22189.0,1020.9,81.0,4.5,12.8,10.6,,35.3453,129.8414
2025-03-04,11.4,22106.0,1022.1,77.0,,9.9,6.2,12.0,36.35,129.7833,22189.0,1018.9,85.0,4.5,12.7,7.5,,35.3453,129.8414
2025-03-05,11.3,22106.0,1021.9,70.0,,9.8,5.8,9.2,36.35,129.7833,22189.0,1020.4,74.0,5.8,12.9,6.6,,35.3453,129.8414
2025-03-06,11.4,22106.0,1025.6,68.0,,9.5,3.2,7.7,36.35,129.7833,22189.0,1024.6,68.0,5.1,13.2,3.8,,35.3453,129.8414
2025-03-07,11.5,22106.0,1028.8,51.0,,10.2,2.2,3.7,36.35,129.7833,22189.0,1028.1,53.0,5.9,13.1,3.0,,35.3453,129.8414
2025-03-08,11.5,22106.0,1026.2,64.0,,10.6,1.6,5.0,36.35,129.7833,22189.0,1026.4,59.0,7.2,13.1,2.0,,35.3453,129.8414
2025-03-09,11.5,22106.0,1029.7,57.0,,11.2,1.2,4.2,36.35,129.7833,22189.0,1029.4,58.0,8.3,13.2,1.5,,35.3453,129.8414
2025-03-10,11.7,22106.0,1026.5,67.0,,11.5,1.7,4.5,36.35,129.7833,22189.0,1026.8,63.0,9.6,13.5,1.2,,35.3453,129.8414
2025-03-11,11.8,22106.0,1019.8,63.0,,12.0,1.3,5.1,36.35,129.7833,22189.0,1020.5,63.0,10.3,13.7,1.2,,35.3453,129.8414
2025-03-12,11.8,22106.0,1014.4,69.0,,12.0,1.2,5.9,36.35,129.7833,22189.0,1015.1,73.0,11.0,12.9,2.4,,35.3453,129.8414
2025-03-13,11.7,22106.0,1021.6,45.0,,11.5,1.5,5.0,36.35,129.7833,22189.0,1021.4,48.0,9.7,13.3,1.6,,35.3453,129.8414
2025-03-14,11.7,22106.0,1027.3,65.0,,11.6,2.4,6.8,36.35,129.7833,22189.0,1025.7,67.0,9.0,13.8,2.8,,35.3453,129.8414
2025-03-15,11.8,22106.0,1024.2,66.0,,11.5,4.8,9.1,36.35,129.7833,22189.0,1021.3,76.0,7.3,13.6,6.9,,35.3453,129.8414
2025-03-16,12.0,22106.0,1011.0,68.0,,11.5,4.6,8.2,36.35,129.7833,22189.0,1011.0,71.0,5.1,13.8,5.6,,35.3453,129.8414
2025-03-17,11.8,22106.0,1014.4,65.0,,11.5,6.9,8.3,36.35,129.7833,22189.0,1014.8,64.0,4.2,13.6,6.1,,35.3453,129.8414
2025-03-18,11.6,22106.0,1013.3,59.0,,10.8,6.7,9.1,36.35,129.7833,22189.0,1013.4,61.0,4.7,13.5,6.1,,35.3453,129.8414
2025-03-19,11.3,22106.0,1022.4,57.0,,11.1,4.8,6.5,36.35,129.7833,22189.0,1022.6,58.0,4.8,13.6,7.4,,35.3453,129.8414
2025-03-20,11.3,22106.0,1017.2,56.0,,11.7,2.2,7.5,36.35,129.7833,22189.0,1018.9,61.0,8.2,13.5,3.2,,35.3453,129.8414
2025-03-21,11.3,22106.0,1010.2,57.0,,11.6,3.4,7.5,36.35,129.7833,22189.0,1012.6,76.0,10.8,13.4,4.5,,35.3453,129.8414
2025-03-22,11.5,22106.0,1008.3,51.0,,11.7,2.2,6.5,36.35,129.7833,22189.0,1010.0,74.0,11.7,13.3,4.0,,35.3453,129.8414
2025-03-23,11.6,22106.0,1010.4,79.0,,12.0,1.6,3.7,36.35,129.7833,22189.0,1010.6,81.0,11.3,13.4,2.7,,35.3453,129.8414
2025-03-24,11.7,22106.0,1003.1,78.0,,12.1,3.3,7.8,36.35,129.7833,22189.0,1005.6,87.0,11.2,13.3,3.1,,35.3453,129.8414
2025-03-25,11.8,22106.0,999.2,67.0,,12.3,4.0,7.2,36.35,129.7833,22189.0,1001.3,86.0,11.4,13.1,5.4,,35.3453,129.8414
2025-03-26,11.6,22106.0,1006.7,84.0,,12.5,2.8,6.3,36.35,129.7833,22189.0,1007.5,84.0,10.5,14.0,3.8,,35.3453,129.8414
2025-03-27,11.7,22106.0,1000.8,92.0,,12.7,2.4,7.6,36.35,129.7833,22189.0,1001.2,96.0,10.6,14.1,2.9,,35.3453,129.8414
2025-03-28,11.6,22106.0,1012.8,77.0,,12.5,4.4,6.5,36.35,129.7833,22189.0,1012.0,79.0,6.7,14.0,4.1,,35.3453,129.8414
2025-03-29,11.6,22106.0,1019.7,41.0,,12.4,2.9,8.5,36.35,129.7833,22189.0,1019.9,42.0,5.7,13.5,3.8,,35.3453,129.8414
2025-03-30,11.4,22106.0,1027.4,37.0,,11.8,2.9,7.5,36.35,129.7833,22189.0,1028.1,39.0,2.9,13.2,3.1,,35.3453,129.8414
2025-03-31,11.4,22106.0,1026.0,54.0,,10.5,1.9,5.3,36.35,129.7833,22189.0,1026.6,49.0,6.1,13.9,1.4,,35.3453,129.8414
2025-04-01,11.6,22106.0,1023.3,67.0,,10.2,1.1,4.1,36.35,129.7833,22189.0,,,,,,,35.3453,129.8414
2025-04-02,11.7,22106.0,1019.8,71.0,,11.4,2.0,3.7,36.35,129.7833,22189.0,1019.0,68.0,10.3,13.7,2.2,5.9,35.3453,129.8414
2025-04-03,11.8,22106.0,1020.6,68.0,,12.3,2.9,6.6,36.35,129.7833,22189.0,1020.2,65.0,10.2,13.6,3.0,7.2,35.3453,129.8414
2025-04-04,12.0,22106.0,1019.5,72.0,,12.6,2.4,6.0,36.35,129.7833,22189.0,1020.6,64.0,11.3,14.1,2.6,3.6,35.3453,129.8414
2025-04-05,12.0,22106.0,1012.7,71.0,,11.8,2.8,7.1,36.35,129.7833,22189.0,1014.2,71.0,13.1,14.0,3.0,7.8,35.3453,129.8414
2025-04-06,11.9,22106.0,1013.5,66.0,,11.6,2.3,6.5,36.35,129.7833,22189.0,1014.6,62.0,12.8,14.2,2.3,7.0,35.3453,129.8414
2025-04-07,11.9,22106.0,1016.2,63.0,,11.7,2.0,6.0,36.35,129.7833,22189.0,1017.7,58.0,14.3,14.2,3.0,6.8,35.3453,129.8414
2025-04-08,11.9,22106.0,1012.8,73.0,,12.0,2.0,4.8,36.35,129.7833,22189.0,1013.0,76.0,14.3,14.2,3.9,11.1,35.3453,129.8414
2025-04-09,11.9,22106.0,1012.2,84.0,,12.0,1.6,4.3,36.35,129.7833,22189.0,1012.7,76.0,13.5,14.4,1.6,4.6,35.3453,129.8414
2025-04-10,12.0,22106.0,1006.6,84.0,,12.2,1.7,3.7,36.35,129.7833,22189.0,1006.3,89.0,14.2,14.6,2.2,6.3,35.3453,129.8414
2025-04-11,12.0,22106.0,1011.7,87.0,,12.9,0.7,2.6,36.35,129.7833,22189.0,1011.6,82.0,13.3,14.7,1.2,3.4,35.3453,129.8414
2025-04-12,11.9,22106.0,1009.4,87.0,,12.7,2.5,5.6,36.35,129.7833,22189.0,1009.7,87.0,13.5,14.3,2.3,4.5,35.3453,129.8414
2025-04-13,11.7,22106.0,998.7,57.0,,11.9,3.9,11.2,36.35,129.7833,22189.0,1000.5,60.0,10.9,14.0,5.0,12.6,35.3453,129.8414
2025-04-14,11.4,22106.0,999.3,70.0,,11.6,2.3,6.9,36.35,129.7833,22189.0,999.3,75.0,9.1,13.5,3.1,6.6,35.3453,129.8414
2025-04-15,11.4,22106.0,1003.8,60.0,,11.7,3.5,7.4,36.35,129.7833,22189.0,1004.7,64.0,11.0,14.7,4.1,9.2,35.3453,129.8414
2025-04-16,11.6,22106.0,1008.0,76.0,,12.3,2.6,8.3,36.35,129.7833,22189.0,1009.8,74.0,14.4,14.7,3.5,7.8,35.3453,129.8414
2025-04-17,11.7,22106.0,1007.3,87.0,,12.2,3.8,9.4,36.35,129.7833,22189.0,1010.2,90.0,16.1,14.8,3.5,8.7,35.3453,129.8414
2025-04-18,11.8,22106.0,1008.4,90.0,,12.1,2.4,6.1,36.35,129.7833,22189.0,1010.3,96.0,15.8,14.7,3.2,10.7,35.3453,129.8414
2025-04-19,11.8,22106.0,1008.7,88.0,,12.1,3.0,7.8,36.35,129.7833,22189.0,1010.8,97.0,15.6,14.5,2.5,9.1,35.3453,129.8414
2025-04-20,11.9,22106.0,1015.4,85.0,,12.3,2.0,5.5,36.35,129.7833,22189.0,1014.5,89.0,13.7,14.4,2.2,7.2,35.3453,129.8414
2025-04-21,12.4,22106.0,1017.4,84.0,,13.2,1.0,2.1,36.35,129.7833,22189.0,1017.1,86.0,13.6,14.6,1.6,4.4,35.3453,129.8414
2025-04-22,12.5,22106.0,1006.9,93.0,,12.5,3.7,5.9,36.35,129.7833,22189.0,1006.9,95.0,15.1,14.6,3.0,5.7,35.3453,129.8414
2025-04-23,12.5,22106.0,1007.9,82.0,,11.6,4.8,9.3,36.35,129.7833,22189.0,1007.5,85.0,12.1,14.3,6.2,9.8,35.3453,129.8414
2025-04-24,12.7,22106.0,1006.0,77.0,,12.9,2.0,6.3,36.35,129.7833,22189.0,1007.3,86.0,14.4,14.5,2.9,7.5,35.3453,129.8414
2025-04-25,12.5,22106.0,1013.3,50.0,,12.2,1.7,6.7,36.35,129.7833,22189.0,1014.0,46.0,14.8,15.1,2.1,6.4,35.3453,129.8414
2025-04-26,12.3,22106.0,1016.7,53.0,,12.4,2.4,7.4,36.35,129.7833,22189.0,1018.3,49.0,15.0,15.4,2.6,8.1,35.3453,129.8414
2025-04-27,12.1,22106.0,1013.4,65.0,,12.5,1.5,5.0,36.35,129.7833,22189.0,1014.6,72.0,16.2,15.7,2.6,8.9,35.3453,129.8414
2025-04-28,11.8,22106.0,1008.2,70.0,,13.0,2.6,5.9,36.35,129.7833,22189.0,1008.4,80.0,15.5,15.8,3.0,7.6,35.3453,129.8414
2025-04-29,12.0,22106.0,1013.1,68.0,,12.9,3.8,7.0,36.35,129.7833,22189.0,1014.0,69.0,13.3,15.5,4.4,6.9,35.3453,129.8414
2025-04-30,12.2,22106.0,1014.2,75.0,,13.2,2.9,7.2,36.35,129.7833,22189.0,1015.8,81.0,15.6,15.4,2.3,7.7,35.3453,129.8414
2025-05-01,12.5,22106.0,1008.9,88.0,,13.1,2.8,8.7,36.35,129.7833,22189.0,1010.5,88.0,16.4,15.6,2.7,7.4,35.3453,129.8414
2025-05-02,12.7,22106.0,1008.2,67.0,,13.1,1.9,5.3,36.35,129.7833,22189.0,1008.7,69.0,15.6,16.0,2.3,5.2,35.3453,129.8414
2025-05-03,13.0,22106.0,1007.4,78.0,,13.1,1.1,4.6,36.35,129.7833,22189.0,1007.8,79.0,14.8,15.8,2.3,5.5,35.3453,129.8414
2025-05-04,13.0,22106.0,1010.7,63.0,,13.0,1.8,7.0,36.35,129.7833,22189.0,1012.0,65.0,15.3,15.8,2.4,7.7,35.3453,129.8414
2025-05-05,13.1,22106.0,1012.7,80.0,,13.3,0.9,2.6,36.35,129.7833,22189.0,1012.4,73.0,15.2,15.8,1.5,4.8,35.3453,129.8414
2025-05-06,13.3,22106.0,1007.6,85.0,,13.0,2.2,4.9,36.35,129.7833,22189.0,1006.7,85.0,14.2,15.6,2.4,8.1,35.3453,129.8414
2025-05-07,13.3,22106.0,1013.8,81.0,,13.4,1.7,3.9,36.35,129.7833,22189.0,1014.1,76.0,15.0,16.3,1.6,3.5,35.3453,129.8414
2025-05-08,13.3,22106.0,1018.1,89.0,,13.7,1.2,4.7,36.35,129.7833,22189.0,1018.5,75.0,16.6,16.8,0.9,3.4,35.3453,129.8414
2025-05-09,13.5,22106.0,1008.4,93.0,,13.7,3.8,4.0,36.35,129.7833,22189.0,1007.8,92.0,16.7,16.5,4.3,7.8,35.3453,129.8414
2025-05-10,12.9,22106.0,999.5,77.0,,13.7,4.0,7.5,36.35,129.7833,22189.0,1001.5,86.0,15.4,15.9,5.1,14.0,35.3453,129.8414
2025-05-11,12.4,22106.0,1005.5,81.0,,13.4,2.7,4.7,36.35,129.7833,22189.0,1006.4,82.0,15.5,15.5,3.4,7.5,35.3453,129.8414
2025-05-12,12.5,22106.0,1009.2,70.0,,13.8,1.6,5.4,36.35,129.7833,22189.0,1010.5,78.0,16.1,15.6,2.4,8.3,35.3453,129.8414
2025-05-13,12.6,22106.0,1014.2,80.0,,14.1,2.0,6.1,36.35,129.7833,22189.0,1015.7,92.0,16.4,15.9,2.2,9.4,35.3453,129.8414
2025-05-14,12.6,22106.0,1015.6,81.0,,14.1,2.7,7.0,36.35,129.7833,22189.0,1017.5,94.0,16.3,15.9,1.8,7.3,35.3453,129.8414
2025-05-15,12.8,22106.0,1014.8,90.0,,13.9,2.2,7.9,36.35,129.7833,22189.0,1017.0,93.0,17.3,16.3,1.5,6.9,35.3453,129.8414
2025-05-16,12.9,22106.0,1013.2,95.0,,14.0,1.8,5.9,36.35,129.7833,22189.0,1013.6,95.0,17.3,16.5,1.6,6.0,35.3453,129.8414
2025-05-17,13.3,22106.0,1004.0,94.0,,14.7,2.8,6.3,36.35,129.7833,22189.0,1005.2,96.0,16.9,16.7,3.6,8.8,35.3453,129.8414
2025-05-18,13.5,22106.0,1009.9,76.0,,14.9,2.0,4.4,36.35,129.7833,22189.0,1010.1,82.0,16.2,16.3,3.3,5.1,35.3453,129.8414
2025-05-19,13.6,22106.0,1006.2,82.0,,14.7,3.6,7.9,36.35,129.7833,22189.0,1008.7,91.0,16.9,16.1,3.3,8.5,35.3453,129.8414
2025-05-20,13.4,22106.0,1007.4,91.0,,14.6,2.7,7.9,36.35,129.7833,22189.0,1010.0,99.0,17.9,16.1,2.5,8.2,35.3453,129.8414
2025-05-21,13.6,22106.0,1007.9,94.0,,14.5,2.7,6.2,36.35,129.7833,22189.0,1007.8,99.0,17.4,16.7,2.1,5.1,35.3453,129.8414
2025-05-22,15.0,22106.0,1010.2,91.0,,13.6,3.7,7.6,36.35,129.7833,22189.0,1009.0,90.0,15.6,16.2,3.8,10.1,35.3453,129.8414
2025-05-23,15.3,22106.0,1014.2,92.0,,14.3,1.7,4.0,36.35,129.7833,22189.0,1012.6,86.0,16.1,16.8,2.6,8.0,35.3453,129.8414
2025-05-24,15.4,22106.0,1010.2,86.0,,14.5,4.2,9.5,36.35,129.7833,22189.0,1007.4,91.0,15.3,17.5,5.7,11.9,35.3453,129.8414
2025-05-25,15.5,22106.0,1014.5,82.0,,14.8,4.7,5.5,36.35,129.7833,22189.0,1014.4,80.0,15.5,17.6,5.8,6.5,35.3453,129.8414
2025-05-26,15.5,22106.0,1017.7,90.0,,15.3,2.2,5.2,36.35,129.7833,22189.0,1018.5,82.0,17.3,17.8,1.9,5.1,35.3453,129.8414
2025-05-27,15.1,22106.0,1018.8,90.0,,15.9,1.4,5.0,36.35,129.7833,22189.0,1019.2,81.0,18.2,18.9,1.1,3.9,35.3453,129.8414
2025-05-28,14.7,22106.0,1018.8,93.0,,16.7,0.7,3.1,36.35,129.7833,22189.0,1018.6,81.0,18.4,19.4,0.7,3.1,35.3453,129.8414
2025-05-29,14.7,22106.0,1016.4,82.0,,17.2,0.6,2.9,36.35,129.7833,22189.0,1015.7,83.0,17.5,19.2,1.4,5.0,35.3453,129.8414
2025-05-30,15.4,22106.0,1014.2,83.0,16.3,16.6,1.8,6.7,36.35,129.7833,22189.0,1013.3,83.0,17.2,18.9,2.7,8.3,35.3453,129.8414
2025-05-31,15.8,22106.0,1011.3,80.0,17.0,17.1,1.2,3.3,36.35,129.7833,22189.0,1011.3,69.0,18.6,19.1,1.7,3.9,35.3453,129.8414
2025-06-01,16.1,22106.0,1010.1,86.0,17.2,18.2,1.9,3.9,36.35,129.7833,22189.0,1010.2,85.0,18.1,19.1,2.3,3.3,35.3453,129.8414
2025-06-02,16.1,22106.0,1004.3,90.0,18.2,18.1,2.2,5.4,36.35,129.7833,22189.0,1004.7,90.0,18.7,19.0,2.3,3.9,35.3453,129.8414
2025-06-03,16.3,22106.0,999.1,83.0,18.0,17.8,1.2,3.6,36.35,129.7833,22189.0,999.1,89.0,18.5,18.9,2.2,5.2,35.3453,129.8414
2025-06-04,16.1,22106.0,1003.2,64.0,19.4,17.5,1.9,6.3,36.35,129.7833,22189.0,1004.2,65.0,20.3,19.5,2.4,7.3,35.3453,129.8414
2025-06-05,15.5,22106.0,1009.5,75.0,18.8,17.7,1.8,5.7,36.35,129.7833,22189.0,1010.8,72.0,19.6,19.1,1.8,5.5,35.3453,129.8414
2025-06-06,15.0,22106.0,1008.3,77.0,19.8,18.0,2.3,5.2,36.35,129.7833,22189.0,1009.8,85.0,19.5,18.5,2.2,8.2,35.3453,129.8414
2025-06-07,15.1,22106.0,1007.8,79.0,19.5,18.0,2.3,5.2,36.35,129.7833,22189.0,1009.1,88.0,19.9,18.6,1.5,7.7,35.3453,129.8414
2025-06-08,15.3,22106.0,1008.4,84.0,20.5,18.6,1.3,2.4,36.35,129.7833,22189.0,1008.9,94.0,20.5,20.0,1.4,5.6,35.3453,129.8414
2025-06-09,15.7,22106.0,1007.2,89.0,19.4,18.2,1.7,7.4,36.35,129.7833,22189.0,1008.2,92.0,20.4,20.5,1.1,3.5,35.3453,129.8414
2025-06-10,15.9,22106.0,1004.9,89.0,19.4,17.9,1.5,6.3,36.35,129.7833,22189.0,1006.0,94.0,20.0,20.5,1.9,6.6,35.3453,129.8414
2025-06-11,15.7,22106.0,1010.4,77.0,20.0,17.8,1.0,3.7,36.35,129.7833,22189.0,1010.8,82.0,21.1,20.6,1.3,4.3,35.3453,129.8414
2025-06-12,15.6,22106.0,1015.7,93.0,19.3,19.1,0.8,2.5,36.35,129.7833,22189.0,1015.8,88.0,20.4,20.8,0.7,2.8,35.3453,129.8414
2025-06-13,15.4,22106.0,1014.0,92.0,19.4,19.2,0.7,4.7,36.35,129.7833,22189.0,1014.3,93.0,20.5,20.7,0.6,2.5,35.3453,129.8414
2025-06-14,15.4,22106.0,1002.7,95.0,19.6,20.2,1.6,2.3,36.35,129.7833,22189.0,1002.7,99.0,20.3,19.8,2.5,5.0,35.3453,129.8414
2025-06-15,14.3,22106.0,1000.3,97.0,19.3,19.2,2.4,4.9,36.35,129.7833,22189.0,1001.5,99.0,19.8,18.8,1.5,5.8,35.3453,129.8414
2025-06-16,13.9,22106.0,999.0,94.0,19.6,18.5,2.4,6.8,36.35,129.7833,22189.0,1000.9,97.0,20.3,18.9,2.9,8.7,35.3453,129.8414
2025-06-17,13.4,22106.0,1005.3,91.0,19.9,19.2,2.7,7.2,36.35,129.7833,22189.0,1007.2,96.0,20.3,18.8,2.3,8.8,35.3453,129.8414
2025-06-18,13.1,22106.0,1010.0,89.0,20.2,18.8,2.2,5.2,36.35,129.7833,22189.0,1011.4,98.0,19.6,19.2,1.9,8.2,35.3453,129.8414
2025-06-19,12.7,22106.0,1012.7,87.0,21.1,19.4,1.1,4.3,36.35,129.7833,22189.0,1013.8,98.0,19.9,19.0,1.8,7.4,35.3453,129.8414
2025-06-20,12.1,22106.0,1008.0,95.0,21.0,19.5,3.0,9.1,36.35,129.7833,22189.0,1010.3,98.0,21.6,19.5,2.3,7.0,35.3453,129.8414
2025-06-21,12.4,22106.0,1003.9,96.0,19.5,17.8,3.4,8.1,36.35,129.7833,22189.0,1005.6,96.0,22.2,19.9,3.0,8.9,35.3453,129.8414
2025-06-22,12.9,22106.0,1005.5,88.0,19.2,18.4,1.3,4.5,36.35,129.7833,22189.0,1006.5,92.0,19.6,19.6,2.6,4.9,35.3453,129.8414
2025-06-23,13.9,22106.0,1008.0,88.0,21.4,20.5,0.6,2.0,36.35,129.7833,22189.0,1008.0,90.0,22.0,21.4,0.9,2.5,35.3453,129.8414
2025-06-24,14.8,22106.0,1009.9,96.0,20.5,20.8,1.2,4.0,36.35,129.7833,22189.0,1009.0,98.0,21.1,21.8,1.0,4.4,35.3453,129.8414
2025-06-25,16.3,22106.0,1008.0,95.0,19.4,19.4,1.7,4.3,36.35,129.7833,22189.0,1008.5,94.0,21.0,21.2,1.9,7.3,35.3453,129.8414
2025-06-26,14.2,22106.0,1007.8,90.0,20.8,19.6,1.5,3.1,36.35,129.7833,22189.0,1008.5,92.0,21.1,20.9,2.3,8.4,35.3453,129.8414
2025-06-27,14.1,22106.0,1008.0,90.0,21.6,20.2,1.7,2.9,36.35,129.7833,22189.0,1008.6,93.0,21.2,20.7,1.1,5.2,35.3453,129.8414
2025-06-28,14.2,22106.0,1007.6,94.0,21.8,20.8,0.6,3.4,36.35,129.7833,22189.0,1008.0,99.0,21.4,20.4,0.8,5.4,35.3453,129.8414
2025-06-29,14.3,22106.0,1007.4,93.0,22.2,21.0,1.1,4.3,36.35,129.7833,22189.0,1008.3,98.0,22.0,20.5,1.7,7.3,35.3453,129.8414
2025-06-30,14.3,22106.0,1010.3,90.0,23.1,21.0,1.1,4.0,36.35,129.7833,22189.0,1011.3,99.0,22.2,20.5,1.2,6.7,35.3453,129.8414
2025-07-01,14.4,22106.0,1012.1,90.0,23.0,21.1,0.9,4.4,36.35,129.7833,22189.0,1013.1,98.0,22.9,21.0,1.1,6.9,35.3453,129.8414
2025-07-02,14.1,22106.0,1011.7,90.0,23.9,21.6,0.8,3.8,36.35,129.7833,22189.0,1012.6,98.0,23.9,22.4,1.1,6.0,35.3453,129.8414
2025-07-03,13.7,22106.0,1009.1,89.0,24.1,22.2,1.0,4.1,36.35,129.7833,22189.0,1010.0,94.0,24.5,23.1,1.6,7.8,35.3453,129.8414
2025-07-04,13.6,22106.0,1006.1,85.0,25.1,23.0,1.3,4.6,36.35,129.7833,22189.0,1007.4,94.0,24.3,22.7,1.9,9.0,35.3453,129.8414
2025-07-05,13.9,22106.0,1004.1,79.0,26.1,22.8,1.3,5.2,36.35,129.7833,22189.0,1005.3,93.0,24.3,22.7,1.7,9.4,35.3453,129.8414
2025-07-06,13.8,22106.0,1003.3,85.0,25.0,22.3,1.1,4.7,36.35,129.7833,22189.0,1004.5,95.0,24.0,23.0,1.5,7.7,35.3453,129.8414
2025-07-07,14.3,22106.0,1006.2,92.0,25.3,23.6,1.1,2.9,36.35,129.7833,22189.0,1005.9,92.0,25.5,24.3,1.0,2.9,35.3453,129.8414
2025-07-08,18.9,22106.0,1009.8,96.0,23.4,22.5,1.0,5.6,36.35,129.7833,22189.0,1008.9,98.0,24.4,25.7,1.4,7.0,35.3453,129.8414
2025-07-09,23.8,22106.0,1011.4,95.0,23.4,22.9,1.1,5.7,36.35,129.7833,22189.0,1010.4,94.0,25.0,25.5,1.4,7.0,35.3453,129.8414
2025-07-10,25.1,22106.0,1013.0,95.0,22.8,21.8,1.8,7.5,36.35,129.7833,22189.0,1011.3,96.0,24.5,25.0,2.8,8.4,35.3453,129.8414
